,t,y,x
608,204159,-41.08882203036292,-62.37640547859336
609,204359,-41.57401107348104,-61.907706327126704
610,204559,-41.906079620027036,-61.388128648354915
611,204759,-42.00016570814953,-60.77296101221925
612,204959,-42.39311348855667,-60.049869226856174
613,205160,-42.439234119912165,-59.55033460493287
614,205360,-42.4521478970063,-59.211144427280715
615,205560,-42.61633734526103,-58.47880200130649
616,224180,-20.29948618802571,-21.79075916050852
617,224380,-19.88993498048789,-22.65261056292645
618,224580,-19.75526273724447,-23.090474243936477
619,224780,-19.41028041360433,-23.881404064829987
620,224980,-19.126177323825335,-24.71396176715908
621,225181,-19.131711799273397,-25.165701413029623
622,225381,-18.83100528236372,-25.953547685299952
623,225581,-18.607781426445865,-26.645803997577207
624,225781,-18.336592112974508,-27.455235097063824
625,225981,-18.25726462657117,-27.97943809745578
626,226182,-18.11705790709319,-28.46355498677995
627,226382,-17.79974796226635,-29.206689826362325
628,226582,-17.729644602920608,-29.57363192584793
629,226782,-17.620799912292462,-29.897404365642583
630,226982,-17.214938355577683,-30.578868261682498
631,227183,-17.220472831812238,-30.78238237090298
632,227383,-16.9511283429659,-31.40988419364379
633,227583,-16.703921759057792,-31.719780673836308
634,227783,-16.536042659980023,-32.06976326246742
635,227983,-16.17445690999571,-32.499918075863285
636,228184,-15.820250460084473,-32.953199494730825
637,228384,-15.410699252546655,-33.31859982121944
638,228584,-15.086010006860231,-33.54215698203003
639,228784,-14.720734605266381,-33.65624822324541
640,228984,-14.095338842670285,-34.103362547495784
641,229185,-13.600925673281072,-34.112613188106934
642,229385,-12.981064386133037,-34.2667905403901
643,229585,-12.248668758320315,-34.42713498729043
644,229785,-11.798531395661566,-34.117238507097916
645,229985,-11.106721923756272,-34.138823336943396
646,230186,-10.416757276475996,-33.91218262750963
647,230386,-9.857775223189101,-33.67783305309089
648,230586,-9.265586314854358,-33.354060610667055
649,230786,-8.750880067511433,-32.86686017797809
650,230986,-8.095967101477022,-32.8653184023519
651,231187,-7.715933097377518,-32.43670536458222
652,231387,-7.258416433859191,-31.924836553424594
653,231587,-6.682830952655125,-31.89400108296796
654,231787,-6.3562968823436785,-31.30504359566875
655,231987,-5.944900849394341,-30.85638749842139
656,232188,-5.587004748660069,-30.4277744606517
657,232388,-5.430194601264918,-29.624510453153054
658,232588,-5.177453541122252,-29.300738010729216
659,232788,-4.974522762371613,-28.680945050344185
660,232988,-4.856453946258866,-27.9208507025365
661,233190,-4.716247226780887,-27.40898189400807
662,233390,-4.542833653041555,-26.809231990471524
663,233590,-4.33990287350442,-26.439206344991927
664,233790,-4.234747834485808,-25.8348311224644
665,233990,-4.03181705573517,-25.215038164708563
666,234191,-3.670231304964357,-24.968354401055493
667,234391,-3.45992122535414,-24.325434837827988
668,234591,-3.0632837949104563,-23.923031948894764
669,234791,-2.622370558522805,-23.70255833407816
670,234991,-2.358560545911026,-22.974841229724102
671,235192,-1.8955094061581421,-22.755909390533684
672,235392,-1.4343030910302808,-22.358131820591442
673,235592,-0.9103727174162566,-22.099113867704045
674,235792,-0.5395628403743464,-21.761465465678075
675,235992,-0.11894268194040845,-21.29276631158222
676,236193,0.47140140098281613,-21.218761181434623
677,236393,0.8108492491748928,-20.720768332508325
678,236593,1.367986477050269,-20.30603125434077
679,236793,2.0395028710018512,-20.261319824282005
680,236993,2.4232265251378964,-19.766410521349687
681,237194,2.9563810250230174,-19.41796970571557
682,237394,3.485845874871598,-19.20520495588394
683,237594,3.8806384791172666,-18.6208727902049
684,237794,4.476517038275047,-18.344895329092196
685,237994,4.983843984758395,-17.950201307773128
686,238195,5.596325970260356,-17.629512413972467
687,238395,6.020635780303828,-17.27336273072419
688,238595,6.450480065008864,-16.715240711252427
689,238795,7.118306808923904,-16.557979812975276
690,238995,7.570288996994172,-15.99985779350351
691,239196,8.129271051067562,-15.517282679805524
692,239396,8.708546182308172,-15.353854686911207
693,239596,9.125476690705568,-14.772606067226159
694,239796,9.7545621041247,-14.40720574073754
695,239996,10.224992544737162,-13.987843343579007
696,240197,10.712026414053295,-13.455931475572894
697,240397,11.304215321601541,-13.135242581772232
698,240597,11.84843877316928,-12.697378900762203
699,240797,12.479369011213436,-12.33352034989977
700,240997,12.861247839937962,-11.907990855494878
701,241198,13.411005766953759,-11.266613070522748
702,241398,14.097280763410994,-10.99834447439501
703,241598,14.534504349762104,-10.417095854709961
704,241798,15.132227733544909,-9.960730889848438
705,241998,15.737330418973785,-9.663168598890252
706,242199,16.191157432455572,-9.03875032214343
707,242399,16.853449700136057,-8.588552451899073
708,242599,17.346018044900248,-8.169190054740536
709,242799,17.836741563466425,-7.570981924200987
710,242999,18.417861519332057,-7.159328392027421
711,243200,18.952860844628695,-6.743049540862872
712,243400,19.50630842246753,-6.285142803004356
713,243600,19.860514872378765,-5.563592793267464
714,243800,20.334634963814267,-5.008554322418876
715,244000,21.04673751367327,-4.6061514334856515
716,244201,21.327150952629232,-3.901560931974069
717,244401,21.790202092382117,-3.2555578253817665
718,244601,22.225580854108202,-2.743689011594951
719,247003,25.30274938569665,5.588055127346692
720,247204,25.843283187227847,6.138468273945917
721,247404,25.896783119442915,6.903187943373773
722,247604,26.169817257539293,7.58465184467207
723,247804,26.42071349305694,8.269199289335164
724,248004,26.60704084310391,8.776442778872617
725,250607,29.28757194503517,17.065017258123298
726,250807,29.560606083918046,17.49671384451616
727,251007,29.748778260163032,18.320020908863295
728,251208,29.957243514361732,18.82572262803295
729,251408,30.147260516018235,19.6490296871217
730,251608,30.412915353255034,19.28517113625927
731,251808,30.70070809385707,19.783163985185567
732,252008,30.933156076046025,20.484670943332354
733,252209,31.222793642059575,20.953370092169827
734,252409,31.5382587614749,21.488365506169927
735,252609,31.868482481822888,22.105074917931777
736,252809,32.1064649402464,22.62773614269755
737,253009,32.48834376897092,23.2089847623826
738,253211,32.855463995976294,23.68539278146342
739,253411,33.08237750193069,24.231180609071668
740,253611,33.46241150603019,24.877183718293157
741,253811,33.884876490662144,25.26571064499506
742,254011,34.150531327112446,26.027346771058117
743,254212,34.632030720194024,26.5854687852715
744,254412,35.000995771824414,27.05725148536134
745,254612,35.38102977513743,27.829680022403355
746,254812,35.84777056571334,28.341548833560978
747,255012,36.20197701562458,28.938215188474345
748,255213,36.655804028319864,29.53025622439673
749,255413,37.01370012905414,30.105337746835428
750,255613,37.478596094218545,30.72204715859728
751,255813,37.99699199159801,31.27554385381968
752,256013,38.3087674601903,31.91075454680384
753,256214,38.832697834590824,32.51512976933137
754,256414,39.338179955662646,32.9314086231251
755,256614,39.71636913277764,33.61287252179421
756,256814,40.14621341905567,34.1494097087913
757,257014,40.594505956302896,34.57956452218718
758,257215,40.94502275617759,35.33040823201289
759,257415,41.395160118836344,35.760563045408766
760,257615,41.797332025514585,36.317143286625154
761,257815,42.26407281530401,36.85522224661925
762,258015,42.62934821689786,37.399468303859685
763,258216,43.05550285235285,37.97917515054774
764,258416,43.579433225966866,38.46175026424573
765,258616,43.835863936146076,39.04916597854794
766,258816,44.35610465972356,39.56720188169354
767,259016,44.937224616375694,39.991189600472254
768,259217,45.2988103671465,40.61560787984826
769,259417,45.80798213825487,41.09509944755226
770,259617,46.300550482232566,41.47900105263398
771,259817,46.71194651439541,42.086459823784686
772,260017,47.23218723875939,42.58907799170197
773,260218,47.70630732940839,43.10403035148278
774,260418,48.30218588856617,43.5233927512705
775,260618,48.70989226990598,44.0213856001968
776,260818,49.261495023119785,44.55329746557373
777,261018,49.877666659444785,44.94953326251897
778,261219,50.255855837346274,45.563159125657656
779,261419,50.80745858977359,45.953227827985735
780,261619,51.443923304052305,46.28008381640356
781,261819,51.83133660901138,46.83820583324614
782,262019,52.39769796315786,47.200522613740766
783,262220,52.89949043340665,47.60755082429416
784,262420,53.46031731210506,48.039247410687025
785,262620,54.0137648899439,48.46015158347174
786,262820,48.51618561821293,50.741976402520976
787,276235,91.25894204081663,51.71791904352509
788,276435,91.87695850333964,51.66704051884916
789,276635,92.290199360914,51.24767811906144
790,276835,92.60750930574086,51.24305280007046
791,277035,93.02628463876327,50.95936647134359
792,277236,93.2199912912428,50.80827266505442
793,277436,93.65721487759392,50.45520652780013
794,277636,93.97821447245731,50.156102463844945
795,277836,94.2143521062558,49.93254530303435
796,278036,94.60545506125142,49.69665395036025
797,278237,94.76042038244854,49.5023904870093
798,278437,95.12016130780785,49.246456082745084
799,278637,95.43193677640014,48.85792915341399
800,278837,95.63117790511424,48.66058214143986
801,279037,95.9687809271083,48.224260233426826
802,279238,96.08500491859601,48.16875638713072
803,279438,96.30638394910235,47.9698676021596
804,279638,96.73622823459388,47.59367486206284
805,279838,96.83400397353941,47.42716332054535
806,280038,97.05907265565529,47.11418329435884
807,280239,97.23617587943116,46.918378058010894
808,280439,97.33395161916319,46.56993723974759
809,280639,97.48707211494882,46.127448237117385
810,280839,97.52212379540818,46.0334000527505
811,281039,97.75272695297211,45.49377931975941
812,281240,97.7803993317854,45.26405506170247
813,281440,97.7988475835411,45.12683721764461
814,281640,97.96119220717081,44.525545543740265
815,281840,97.85972681740223,42.154297859315115
816,282040,97.95381290631123,41.95078375272382
817,282241,98.13276095549861,41.491335244497506
818,282441,98.07003689701246,41.335616116588156
819,282641,98.09217480037769,40.974841111719705
820,282841,98.10877822750837,40.7929118349739
821,283041,98.12907130546208,40.5893977310118
822,283242,98.16596781054646,40.211663215288844
823,283442,98.15489885965036,40.08369601447133
824,283642,98.30617453002445,39.732171647584856
825,283842,98.26558837490352,39.38218905632455
826,284042,98.28219180124769,39.20025978220793
827,284243,98.4260881715487,38.62672003013704
828,284443,98.36151928765102,38.37232739624063
829,284643,98.50726048336357,37.9868840181619
830,284843,98.57920866812083,37.55056211014886
831,285043,98.58843279517842,37.328546719706075
832,285244,98.58658796898041,36.93076914976383
833,285444,98.56998454184973,36.76734115686952
834,285644,98.6234844740648,36.568452371898395
835,285844,98.66222580534719,36.29093313778869
836,286044,98.60134657148606,36.27089008094021
837,286245,96.90226250826015,33.08404420241128
838,286445,96.76390061419369,32.804983192675394
839,286645,96.70117655492102,32.69705904607717
840,286845,96.92440041083887,32.59376022109913
841,287045,96.64767662270596,32.28232196528043
842,287246,96.7657454388187,32.169772499691234
843,287446,96.86167635235272,32.000177414808945
844,287646,96.70117655492102,31.815164589439952
845,287846,96.68272830237882,31.617817577465825
846,288046,96.48717682527426,31.4004275112724
847,288247,96.53329745662975,31.31100464589649
848,288447,96.45212514560139,30.970272697876528
849,288647,96.25472884229882,30.779092780519562
850,288847,96.45212514560139,30.695837009760815
851,289047,96.1016083457267,30.37360634296316
852,289248,95.92634994657584,30.21172012043665
853,289448,96.00567743219268,29.995871827240215
854,289648,95.57767797289917,29.73993742034681
855,289848,95.57214349666461,29.63201327374859
856,290048,95.55000559329937,29.451625772628965
857,290249,95.2492990763897,29.349868718018723
858,290449,95.07035102562934,29.090850767760518
859,290649,94.76779968330813,28.890420209792403
860,290849,94.81207548925211,28.827207495882146
861,291049,94.470782816435,28.55739712675741
862,291251,94.12764531899288,28.341548833560978
863,291451,95.54816076788786,30.603330595761726
864,291651,93.6830424309957,28.105657483516058
865,291851,95.4854367094017,31.221581783149762
866,292051,95.28804040609913,30.789885194127713
867,292252,94.86188577143062,30.627998974230383
868,292452,94.57778268165163,30.467654527330055
869,292652,94.27523133933045,30.30268475880955
870,292852,93.94316279278443,30.18705174459718
871,293052,93.74576649026835,29.986621186629066
872,293253,93.35835318609577,29.920324926724817
873,293453,93.22552576747738,29.718352593130515
874,293653,92.81781938456457,29.58421829506665
875,293853,92.43778538203806,29.409997885934995
876,294053,92.28466488467946,29.169481216899094
877,294254,91.81054479403045,29.169481216899094
878,294454,91.56333820854935,29.064640618924056
879,294654,91.35487295513715,28.79637202279632
880,294854,90.85123565947683,28.84262523111046
881,295054,90.62432215194946,28.64527821913633
882,295255,90.25166745028251,28.478766677618836
883,295455,89.80521973766031,28.437138793554055
884,295655,89.53587524960045,28.16887019742632
885,295855,89.03408277856518,28.145743597213034
886,296055,88.74813486337466,27.92835352839042
887,296256,88.18915281008776,27.835847117020517
888,296456,87.76853265165383,27.774176176107254
889,296656,87.4715157847807,27.57374561813914
890,296856,86.9033096052227,27.60458108596658
891,297056,86.57308588330173,27.43961132007527
892,297257,86.18013810368109,27.277725100177946
893,297457,85.6506732538325,27.277725100177946
894,297657,85.2521909979773,27.16517563195956
895,297857,84.70796754719606,27.142049029117082
896,298057,84.31133011675237,27.091170501811963
897,298258,83.86119275330714,26.932367827908624
898,298458,83.36308993388137,26.998664090442063
899,298658,82.97383180429726,26.847570286782073
900,298858,82.39455667227017,26.90461590870436
901,299058,81.93888483337686,26.896907041090202
902,299259,81.53486810128709,26.738104367186864
903,299459,80.93161024205624,26.85836270039022
904,299659,80.50361078197623,26.751980326788996
905,299859,80.01657691344658,26.661015688416093
906,300059,79.4483707338886,26.80285885409412
907,300260,78.95764721453592,26.699560026486882
908,300460,78.34332040362244,26.84602851378508
909,300660,77.84890723501972,26.810567721708278
910,300860,77.39508022075145,26.704185348107053
911,301060,76.7457017293786,26.889198170846853
912,301261,76.24575408454132,26.804400627091113
913,301461,75.51889293217667,26.91386654931551
914,301661,74.9728246559839,26.949327338763126
915,301861,74.52822176877322,26.755063875412176
916,302061,73.84194677231598,26.964745073991445
917,302262,73.2848095436541,26.9169500953095
918,302462,72.69631028614239,26.77356515663448
919,302662,70.46960619847943,24.525659354035863
920,302862,69.91246897060404,24.476322602356927
921,303062,69.14502166311846,24.4439453589033
922,303263,68.77974626152461,24.567287240729833
923,303463,68.15066084810547,24.479406148350915
924,303663,67.34262738471244,24.556494824492496
925,303863,66.94230030423222,24.647459462865402
926,304063,66.05124970361283,24.65516833047956
